,valid_from,valid_to,value_exc_vat
37,2021-02-28T07:30:00Z,2021-02-28T08:00:00Z,9.0
38,2021-02-28T07:00:00Z,2021-02-28T07:30:00Z,8.54
39,2021-02-28T06:30:00Z,2021-02-28T07:00:00Z,8.82
40,2021-02-28T06:00:00Z,2021-02-28T06:30:00Z,8.21
41,2021-02-28T05:30:00Z,2021-02-28T06:00:00Z,9.0
42,2021-02-28T05:00:00Z,2021-02-28T05:30:00Z,9.0
43,2021-02-28T04:30:00Z,2021-02-28T05:00:00Z,8.82
44,2021-02-28T04:00:00Z,2021-02-28T04:30:00Z,9.36
45,2021-02-28T03:30:00Z,2021-02-28T04:00:00Z,8.82
46,2021-02-28T03:00:00Z,2021-02-28T03:30:00Z,10.07
47,2021-02-28T02:30:00Z,2021-02-28T03:00:00Z,8.82
48,2021-02-28T02:00:00Z,2021-02-28T02:30:00Z,9.42
49,2021-02-28T01:30:00Z,2021-02-28T02:00:00Z,10.42
50,2021-02-28T01:00:00Z,2021-02-28T01:30:00Z,11.52
51,2021-02-28T00:30:00Z,2021-02-28T01:00:00Z,11.82
52,2021-02-28T00:00:00Z,2021-02-28T00:30:00Z,10.82
53,2021-02-27T23:30:00Z,2021-02-28T00:00:00Z,10.7
54,2021-02-27T23:00:00Z,2021-02-27T23:30:00Z,11.82
55,2021-02-27T22:30:00Z,2021-02-27T23:00:00Z,9.6
56,2021-02-27T22:00:00Z,2021-02-27T22:30:00Z,11.76
57,2021-02-27T21:30:00Z,2021-02-27T22:00:00Z,11.72
58,2021-02-27T21:00:00Z,2021-02-27T21:30:00Z,11.88
59,2021-02-27T20:30:00Z,2021-02-27T21:00:00Z,11.1
60,2021-02-27T20:00:00Z,2021-02-27T20:30:00Z,12.56
61,2021-02-27T19:30:00Z,2021-02-27T20:00:00Z,12.6
62,2021-02-27T19:00:00Z,2021-02-27T19:30:00Z,15.36
63,2021-02-27T18:30:00Z,2021-02-27T19:00:00Z,32.0
64,2021-02-27T18:00:00Z,2021-02-27T18:30:00Z,33.33
65,2021-02-27T17:30:00Z,2021-02-27T18:00:00Z,31.0
66,2021-02-27T17:00:00Z,2021-02-27T17:30:00Z,24.92
67,2021-02-27T16:30:00Z,2021-02-27T17:00:00Z,25.1
68,2021-02-27T16:00:00Z,2021-02-27T16:30:00Z,21.6
69,2021-02-27T15:30:00Z,2021-02-27T16:00:00Z,9.2
70,2021-02-27T15:00:00Z,2021-02-27T15:30:00Z,10.14
71,2021-02-27T14:30:00Z,2021-02-27T15:00:00Z,9.0
72,2021-02-27T14:00:00Z,2021-02-27T14:30:00Z,9.8
73,2021-02-27T13:30:00Z,2021-02-27T14:00:00Z,10.46
74,2021-02-27T13:00:00Z,2021-02-27T13:30:00Z,11.9
75,2021-02-27T12:30:00Z,2021-02-27T13:00:00Z,11.96
76,2021-02-27T12:00:00Z,2021-02-27T12:30:00Z,11.84
77,2021-02-27T11:30:00Z,2021-02-27T12:00:00Z,11.2
78,2021-02-27T11:00:00Z,2021-02-27T11:30:00Z,11.2
79,2021-02-27T10:30:00Z,2021-02-27T11:00:00Z,12.0
80,2021-02-27T10:00:00Z,2021-02-27T10:30:00Z,12.6
81,2021-02-27T09:30:00Z,2021-02-27T10:00:00Z,13.02
82,2021-02-27T09:00:00Z,2021-02-27T09:30:00Z,12.68
83,2021-02-27T08:30:00Z,2021-02-27T09:00:00Z,12.8
84,2021-02-27T08:00:00Z,2021-02-27T08:30:00Z,10.8
85,2021-02-27T07:30:00Z,2021-02-27T08:00:00Z,11.1
86,2021-02-27T07:00:00Z,2021-02-27T07:30:00Z,9.2
87,2021-02-27T06:30:00Z,2021-02-27T07:00:00Z,10.8
88,2021-02-27T06:00:00Z,2021-02-27T06:30:00Z,10.6
89,2021-02-27T05:30:00Z,2021-02-27T06:00:00Z,8.6
90,2021-02-27T05:00:00Z,2021-02-27T05:30:00Z,7.8
91,2021-02-27T04:30:00Z,2021-02-27T05:00:00Z,8.5
92,2021-02-27T04:00:00Z,2021-02-27T04:30:00Z,8.62
93,2021-02-27T03:30:00Z,2021-02-27T04:00:00Z,8.5
94,2021-02-27T03:00:00Z,2021-02-27T03:30:00Z,9.22
95,2021-02-27T02:30:00Z,2021-02-27T03:00:00Z,8.92
96,2021-02-27T02:00:00Z,2021-02-27T02:30:00Z,9.8
97,2021-02-27T01:30:00Z,2021-02-27T02:00:00Z,9.34
98,2021-02-27T01:00:00Z,2021-02-27T01:30:00Z,9.8
99,2021-02-27T00:30:00Z,2021-02-27T01:00:00Z,9.46
0,2021-02-27T00:00:00Z,2021-02-27T00:30:00Z,9.0
1,2021-02-26T23:30:00Z,2021-02-27T00:00:00Z,9.82
2,2021-02-26T23:00:00Z,2021-02-26T23:30:00Z,11.0
3,2021-02-26T22:30:00Z,2021-02-26T23:00:00Z,8.6
4,2021-02-26T22:00:00Z,2021-02-26T22:30:00Z,9.72
5,2021-02-26T21:30:00Z,2021-02-26T22:00:00Z,10.1
6,2021-02-26T21:00:00Z,2021-02-26T21:30:00Z,10.6
7,2021-02-26T20:30:00Z,2021-02-26T21:00:00Z,9.4
8,2021-02-26T20:00:00Z,2021-02-26T20:30:00Z,10.4
9,2021-02-26T19:30:00Z,2021-02-26T20:00:00Z,11.36
10,2021-02-26T19:00:00Z,2021-02-26T19:30:00Z,14.0
11,2021-02-26T18:30:00Z,2021-02-26T19:00:00Z,26.3
12,2021-02-26T18:00:00Z,2021-02-26T18:30:00Z,29.38
13,2021-02-26T17:30:00Z,2021-02-26T18:00:00Z,28.32
14,2021-02-26T17:00:00Z,2021-02-26T17:30:00Z,24.0
15,2021-02-26T16:30:00Z,2021-02-26T17:00:00Z,22.44
16,2021-02-26T16:00:00Z,2021-02-26T16:30:00Z,20.84
17,2021-02-26T15:30:00Z,2021-02-26T16:00:00Z,8.6
18,2021-02-26T15:00:00Z,2021-02-26T15:30:00Z,8.4
19,2021-02-26T14:30:00Z,2021-02-26T15:00:00Z,8.6
20,2021-02-26T14:00:00Z,2021-02-26T14:30:00Z,8.6
21,2021-02-26T13:30:00Z,2021-02-26T14:00:00Z,8.6
22,2021-02-26T13:00:00Z,2021-02-26T13:30:00Z,8.6
23,2021-02-26T12:30:00Z,2021-02-26T13:00:00Z,9.12
24,2021-02-26T12:00:00Z,2021-02-26T12:30:00Z,8.84
25,2021-02-26T11:30:00Z,2021-02-26T12:00:00Z,8.6
26,2021-02-26T11:00:00Z,2021-02-26T11:30:00Z,8.6
27,2021-02-26T10:30:00Z,2021-02-26T11:00:00Z,9.24
28,2021-02-26T10:00:00Z,2021-02-26T10:30:00Z,10.4
29,2021-02-26T09:30:00Z,2021-02-26T10:00:00Z,11.72
30,2021-02-26T09:00:00Z,2021-02-26T09:30:00Z,12.64
31,2021-02-26T08:30:00Z,2021-02-26T09:00:00Z,14.0
32,2021-02-26T08:00:00Z,2021-02-26T08:30:00Z,12.72
33,2021-02-26T07:30:00Z,2021-02-26T08:00:00Z,12.0
34,2021-02-26T07:00:00Z,2021-02-26T07:30:00Z,10.96
35,2021-02-26T06:30:00Z,2021-02-26T07:00:00Z,10.34
36,2021-02-26T06:00:00Z,2021-02-26T06:30:00Z,11.04
37,2021-02-26T05:30:00Z,2021-02-26T06:00:00Z,10.36
38,2021-02-26T05:00:00Z,2021-02-26T05:30:00Z,9.6
39,2021-02-26T04:30:00Z,2021-02-26T05:00:00Z,9.18
40,2021-02-26T04:00:00Z,2021-02-26T04:30:00Z,9.92
41,2021-02-26T03:30:00Z,2021-02-26T04:00:00Z,9.8
42,2021-02-26T03:00:00Z,2021-02-26T03:30:00Z,10.6
43,2021-02-26T02:30:00Z,2021-02-26T03:00:00Z,9.1
44,2021-02-26T02:00:00Z,2021-02-26T02:30:00Z,9.68
45,2021-02-26T01:30:00Z,2021-02-26T02:00:00Z,9.08
46,2021-02-26T01:00:00Z,2021-02-26T01:30:00Z,9.72
47,2021-02-26T00:30:00Z,2021-02-26T01:00:00Z,10.52
48,2021-02-26T00:00:00Z,2021-02-26T00:30:00Z,9.16
49,2021-02-25T23:30:00Z,2021-02-26T00:00:00Z,8.7
50,2021-02-25T23:00:00Z,2021-02-25T23:30:00Z,10.0
51,2021-02-25T22:30:00Z,2021-02-25T23:00:00Z,8.0
52,2021-02-25T22:00:00Z,2021-02-25T22:30:00Z,10.0
53,2021-02-25T21:30:00Z,2021-02-25T22:00:00Z,10.16
54,2021-02-25T21:00:00Z,2021-02-25T21:30:00Z,11.32
55,2021-02-25T20:30:00Z,2021-02-25T21:00:00Z,11.0
56,2021-02-25T20:00:00Z,2021-02-25T20:30:00Z,11.4
57,2021-02-25T19:30:00Z,2021-02-25T20:00:00Z,12.48
58,2021-02-25T19:00:00Z,2021-02-25T19:30:00Z,14.0
59,2021-02-25T18:30:00Z,2021-02-25T19:00:00Z,26.92
60,2021-02-25T18:00:00Z,2021-02-25T18:30:00Z,29.76
61,2021-02-25T17:30:00Z,2021-02-25T18:00:00Z,28.96
62,2021-02-25T17:00:00Z,2021-02-25T17:30:00Z,24.0
63,2021-02-25T16:30:00Z,2021-02-25T17:00:00Z,23.52
64,2021-02-25T16:00:00Z,2021-02-25T16:30:00Z,21.0
65,2021-02-25T15:30:00Z,2021-02-25T16:00:00Z,7.4
66,2021-02-25T15:00:00Z,2021-02-25T15:30:00Z,8.8
67,2021-02-25T14:30:00Z,2021-02-25T15:00:00Z,8.6
68,2021-02-25T14:00:00Z,2021-02-25T14:30:00Z,9.66
69,2021-02-25T13:30:00Z,2021-02-25T14:00:00Z,9.76
70,2021-02-25T13:00:00Z,2021-02-25T13:30:00Z,11.6
71,2021-02-25T12:30:00Z,2021-02-25T13:00:00Z,11.6
72,2021-02-25T12:00:00Z,2021-02-25T12:30:00Z,11.6
73,2021-02-25T11:30:00Z,2021-02-25T12:00:00Z,10.36
74,2021-02-25T11:00:00Z,2021-02-25T11:30:00Z,9.7
75,2021-02-25T10:30:00Z,2021-02-25T11:00:00Z,9.66
76,2021-02-25T10:00:00Z,2021-02-25T10:30:00Z,10.12
77,2021-02-25T09:30:00Z,2021-02-25T10:00:00Z,12.4
78,2021-02-25T09:00:00Z,2021-02-25T09:30:00Z,12.18
79,2021-02-25T08:30:00Z,2021-02-25T09:00:00Z,12.46
80,2021-02-25T08:00:00Z,2021-02-25T08:30:00Z,10.22
81,2021-02-25T07:30:00Z,2021-02-25T08:00:00Z,9.64
82,2021-02-25T07:00:00Z,2021-02-25T07:30:00Z,9.4
83,2021-02-25T06:30:00Z,2021-02-25T07:00:00Z,10.0
84,2021-02-25T06:00:00Z,2021-02-25T06:30:00Z,9.78
85,2021-02-25T05:30:00Z,2021-02-25T06:00:00Z,9.16
86,2021-02-25T05:00:00Z,2021-02-25T05:30:00Z,6.96
87,2021-02-25T04:30:00Z,2021-02-25T05:00:00Z,6.26
88,2021-02-25T04:00:00Z,2021-02-25T04:30:00Z,6.6
89,2021-02-25T03:30:00Z,2021-02-25T04:00:00Z,5.44
90,2021-02-25T03:00:00Z,2021-02-25T03:30:00Z,6.48
91,2021-02-25T02:30:00Z,2021-02-25T03:00:00Z,5.23
92,2021-02-25T02:00:00Z,2021-02-25T02:30:00Z,6.48
93,2021-02-25T01:30:00Z,2021-02-25T02:00:00Z,5.4
94,2021-02-25T01:00:00Z,2021-02-25T01:30:00Z,6.1
95,2021-02-25T00:30:00Z,2021-02-25T01:00:00Z,6.66
96,2021-02-25T00:00:00Z,2021-02-25T00:30:00Z,6.0
97,2021-02-24T23:30:00Z,2021-02-25T00:00:00Z,6.0
98,2021-02-24T23:00:00Z,2021-02-24T23:30:00Z,6.86
99,2021-02-24T22:30:00Z,2021-02-24T23:00:00Z,5.8
0,2021-02-24T22:00:00Z,2021-02-24T22:30:00Z,9.1
1,2021-02-24T21:30:00Z,2021-02-24T22:00:00Z,9.0
2,2021-02-24T21:00:00Z,2021-02-24T21:30:00Z,10.68
3,2021-02-24T20:30:00Z,2021-02-24T21:00:00Z,11.1
4,2021-02-24T20:00:00Z,2021-02-24T20:30:00Z,10.36
5,2021-02-24T19:30:00Z,2021-02-24T20:00:00Z,11.6
6,2021-02-24T19:00:00Z,2021-02-24T19:30:00Z,13.6
7,2021-02-24T18:30:00Z,2021-02-24T19:00:00Z,25.56
8,2021-02-24T18:00:00Z,2021-02-24T18:30:00Z,27.6
9,2021-02-24T17:30:00Z,2021-02-24T18:00:00Z,27.0
10,2021-02-24T17:00:00Z,2021-02-24T17:30:00Z,23.8
11,2021-02-24T16:30:00Z,2021-02-24T17:00:00Z,23.2
12,2021-02-24T16:00:00Z,2021-02-24T16:30:00Z,21.4
13,2021-02-24T15:30:00Z,2021-02-24T16:00:00Z,8.4
14,2021-02-24T15:00:00Z,2021-02-24T15:30:00Z,9.2
15,2021-02-24T14:30:00Z,2021-02-24T15:00:00Z,9.46
16,2021-02-24T14:00:00Z,2021-02-24T14:30:00Z,10.14
17,2021-02-24T13:30:00Z,2021-02-24T14:00:00Z,9.96
18,2021-02-24T13:00:00Z,2021-02-24T13:30:00Z,10.86
19,2021-02-24T12:30:00Z,2021-02-24T13:00:00Z,10.52
20,2021-02-24T12:00:00Z,2021-02-24T12:30:00Z,10.22
21,2021-02-24T11:30:00Z,2021-02-24T12:00:00Z,9.86
22,2021-02-24T11:00:00Z,2021-02-24T11:30:00Z,9.04
23,2021-02-24T10:30:00Z,2021-02-24T11:00:00Z,8.8
24,2021-02-24T10:00:00Z,2021-02-24T10:30:00Z,9.36
25,2021-02-24T09:30:00Z,2021-02-24T10:00:00Z,9.2
26,2021-02-24T09:00:00Z,2021-02-24T09:30:00Z,9.2
27,2021-02-24T08:30:00Z,2021-02-24T09:00:00Z,9.1
28,2021-02-24T08:00:00Z,2021-02-24T08:30:00Z,8.4
29,2021-02-24T07:30:00Z,2021-02-24T08:00:00Z,9.48
30,2021-02-24T07:00:00Z,2021-02-24T07:30:00Z,9.0
31,2021-02-24T06:30:00Z,2021-02-24T07:00:00Z,9.4
32,2021-02-24T06:00:00Z,2021-02-24T06:30:00Z,5.92
33,2021-02-24T05:30:00Z,2021-02-24T06:00:00Z,4.4
34,2021-02-24T05:00:00Z,2021-02-24T05:30:00Z,2.82
35,2021-02-24T04:30:00Z,2021-02-24T05:00:00Z,1.8
36,2021-02-24T04:00:00Z,2021-02-24T04:30:00Z,2.8
37,2021-02-24T03:30:00Z,2021-02-24T04:00:00Z,1.2
38,2021-02-24T03:00:00Z,2021-02-24T03:30:00Z,2.8
39,2021-02-24T02:30:00Z,2021-02-24T03:00:00Z,1.6
40,2021-02-24T02:00:00Z,2021-02-24T02:30:00Z,2.3
41,2021-02-24T01:30:00Z,2021-02-24T02:00:00Z,1.6
42,2021-02-24T01:00:00Z,2021-02-24T01:30:00Z,3.0
43,2021-02-24T00:30:00Z,2021-02-24T01:00:00Z,3.0
44,2021-02-24T00:00:00Z,2021-02-24T00:30:00Z,2.0
45,2021-02-23T23:30:00Z,2021-02-24T00:00:00Z,2.84
46,2021-02-23T23:00:00Z,2021-02-23T23:30:00Z,4.76
47,2021-02-23T22:30:00Z,2021-02-23T23:00:00Z,4.4
48,2021-02-23T22:00:00Z,2021-02-23T22:30:00Z,8.24
49,2021-02-23T21:30:00Z,2021-02-23T22:00:00Z,6.75
50,2021-02-23T21:00:00Z,2021-02-23T21:30:00Z,10.18
51,2021-02-23T20:30:00Z,2021-02-23T21:00:00Z,8.8
52,2021-02-23T20:00:00Z,2021-02-23T20:30:00Z,9.4
53,2021-02-23T19:30:00Z,2021-02-23T20:00:00Z,10.8
54,2021-02-23T19:00:00Z,2021-02-23T19:30:00Z,12.8
55,2021-02-23T18:30:00Z,2021-02-23T19:00:00Z,24.2
56,2021-02-23T18:00:00Z,2021-02-23T18:30:00Z,25.78
57,2021-02-23T17:30:00Z,2021-02-23T18:00:00Z,25.62
58,2021-02-23T17:00:00Z,2021-02-23T17:30:00Z,23.54
59,2021-02-23T16:30:00Z,2021-02-23T17:00:00Z,24.08
60,2021-02-23T16:00:00Z,2021-02-23T16:30:00Z,20.96
61,2021-02-23T15:30:00Z,2021-02-23T16:00:00Z,8.6
62,2021-02-23T15:00:00Z,2021-02-23T15:30:00Z,7.34
63,2021-02-23T14:30:00Z,2021-02-23T15:00:00Z,7.8
64,2021-02-23T14:00:00Z,2021-02-23T14:30:00Z,8.52
65,2021-02-23T13:30:00Z,2021-02-23T14:00:00Z,8.4
66,2021-02-23T13:00:00Z,2021-02-23T13:30:00Z,9.96
67,2021-02-23T12:30:00Z,2021-02-23T13:00:00Z,9.4
68,2021-02-23T12:00:00Z,2021-02-23T12:30:00Z,9.0
69,2021-02-23T11:30:00Z,2021-02-23T12:00:00Z,8.8
70,2021-02-23T11:00:00Z,2021-02-23T11:30:00Z,8.8
71,2021-02-23T10:30:00Z,2021-02-23T11:00:00Z,9.4
72,2021-02-23T10:00:00Z,2021-02-23T10:30:00Z,10.0
73,2021-02-23T09:30:00Z,2021-02-23T10:00:00Z,10.18
74,2021-02-23T09:00:00Z,2021-02-23T09:30:00Z,11.2
75,2021-02-23T08:30:00Z,2021-02-23T09:00:00Z,11.2
76,2021-02-23T08:00:00Z,2021-02-23T08:30:00Z,8.6
77,2021-02-23T07:30:00Z,2021-02-23T08:00:00Z,11.0
78,2021-02-23T07:00:00Z,2021-02-23T07:30:00Z,8.24
79,2021-02-23T06:30:00Z,2021-02-23T07:00:00Z,10.74
80,2021-02-23T06:00:00Z,2021-02-23T06:30:00Z,8.0
81,2021-02-23T05:30:00Z,2021-02-23T06:00:00Z,6.84
82,2021-02-23T05:00:00Z,2021-02-23T05:30:00Z,6.1
83,2021-02-23T04:30:00Z,2021-02-23T05:00:00Z,4.64
84,2021-02-23T04:00:00Z,2021-02-23T04:30:00Z,6.28
85,2021-02-23T03:30:00Z,2021-02-23T04:00:00Z,4.64
86,2021-02-23T03:00:00Z,2021-02-23T03:30:00Z,6.6
87,2021-02-23T02:30:00Z,2021-02-23T03:00:00Z,4.8
88,2021-02-23T02:00:00Z,2021-02-23T02:30:00Z,6.8
89,2021-02-23T01:30:00Z,2021-02-23T02:00:00Z,5.3
90,2021-02-23T01:00:00Z,2021-02-23T01:30:00Z,7.46
91,2021-02-23T00:30:00Z,2021-02-23T01:00:00Z,8.18
92,2021-02-23T00:00:00Z,2021-02-23T00:30:00Z,7.0
93,2021-02-22T23:30:00Z,2021-02-23T00:00:00Z,7.74
94,2021-02-22T23:00:00Z,2021-02-22T23:30:00Z,9.48
95,2021-02-22T22:30:00Z,2021-02-22T23:00:00Z,8.1
96,2021-02-22T22:00:00Z,2021-02-22T22:30:00Z,8.6
97,2021-02-22T21:30:00Z,2021-02-22T22:00:00Z,8.4
98,2021-02-22T21:00:00Z,2021-02-22T21:30:00Z,9.18
99,2021-02-22T20:30:00Z,2021-02-22T21:00:00Z,9.2
0,2021-02-22T20:00:00Z,2021-02-22T20:30:00Z,11.0
1,2021-02-22T19:30:00Z,2021-02-22T20:00:00Z,11.84
2,2021-02-22T19:00:00Z,2021-02-22T19:30:00Z,14.72
3,2021-02-22T18:30:00Z,2021-02-22T19:00:00Z,27.98
4,2021-02-22T18:00:00Z,2021-02-22T18:30:00Z,30.4
5,2021-02-22T17:30:00Z,2021-02-22T18:00:00Z,30.6
6,2021-02-22T17:00:00Z,2021-02-22T17:30:00Z,25.86
7,2021-02-22T16:30:00Z,2021-02-22T17:00:00Z,24.96
8,2021-02-22T16:00:00Z,2021-02-22T16:30:00Z,21.2
9,2021-02-22T15:30:00Z,2021-02-22T16:00:00Z,9.36
10,2021-02-22T15:00:00Z,2021-02-22T15:30:00Z,8.8
11,2021-02-22T14:30:00Z,2021-02-22T15:00:00Z,8.1
12,2021-02-22T14:00:00Z,2021-02-22T14:30:00Z,8.8
13,2021-02-22T13:30:00Z,2021-02-22T14:00:00Z,8.96
14,2021-02-22T13:00:00Z,2021-02-22T13:30:00Z,10.4
15,2021-02-22T12:30:00Z,2021-02-22T13:00:00Z,11.44
16,2021-02-22T12:00:00Z,2021-02-22T12:30:00Z,11.68
17,2021-02-22T11:30:00Z,2021-02-22T12:00:00Z,11.6
18,2021-02-22T11:00:00Z,2021-02-22T11:30:00Z,11.4
19,2021-02-22T10:30:00Z,2021-02-22T11:00:00Z,12.0
20,2021-02-22T10:00:00Z,2021-02-22T10:30:00Z,12.4
21,2021-02-22T09:30:00Z,2021-02-22T10:00:00Z,12.6
22,2021-02-22T09:00:00Z,2021-02-22T09:30:00Z,12.48
23,2021-02-22T08:30:00Z,2021-02-22T09:00:00Z,11.8
24,2021-02-22T08:00:00Z,2021-02-22T08:30:00Z,10.0
25,2021-02-22T07:30:00Z,2021-02-22T08:00:00Z,11.48
26,2021-02-22T07:00:00Z,2021-02-22T07:30:00Z,10.38
27,2021-02-22T06:30:00Z,2021-02-22T07:00:00Z,9.6
28,2021-02-22T06:00:00Z,2021-02-22T06:30:00Z,10.9
29,2021-02-22T05:30:00Z,2021-02-22T06:00:00Z,9.12
30,2021-02-22T05:00:00Z,2021-02-22T05:30:00Z,8.96
31,2021-02-22T04:30:00Z,2021-02-22T05:00:00Z,8.74
32,2021-02-22T04:00:00Z,2021-02-22T04:30:00Z,8.8
33,2021-02-22T03:30:00Z,2021-02-22T04:00:00Z,8.96
34,2021-02-22T03:00:00Z,2021-02-22T03:30:00Z,9.7
35,2021-02-22T02:30:00Z,2021-02-22T03:00:00Z,10.0
36,2021-02-22T02:00:00Z,2021-02-22T02:30:00Z,10.76
37,2021-02-22T01:30:00Z,2021-02-22T02:00:00Z,11.0
38,2021-02-22T01:00:00Z,2021-02-22T01:30:00Z,12.16
39,2021-02-22T00:30:00Z,2021-02-22T01:00:00Z,11.76
40,2021-02-22T00:00:00Z,2021-02-22T00:30:00Z,10.56
41,2021-02-21T23:30:00Z,2021-02-22T00:00:00Z,9.44
42,2021-02-21T23:00:00Z,2021-02-21T23:30:00Z,11.36
43,2021-02-21T22:30:00Z,2021-02-21T23:00:00Z,8.4
44,2021-02-21T22:00:00Z,2021-02-21T22:30:00Z,9.8
45,2021-02-21T21:30:00Z,2021-02-21T22:00:00Z,10.4
46,2021-02-21T21:00:00Z,2021-02-21T21:30:00Z,10.72
47,2021-02-21T20:30:00Z,2021-02-21T21:00:00Z,10.2
48,2021-02-21T20:00:00Z,2021-02-21T20:30:00Z,11.06
49,2021-02-21T19:30:00Z,2021-02-21T20:00:00Z,12.4
50,2021-02-21T19:00:00Z,2021-02-21T19:30:00Z,14.16
51,2021-02-21T18:30:00Z,2021-02-21T19:00:00Z,26.0
52,2021-02-21T18:00:00Z,2021-02-21T18:30:00Z,29.38
53,2021-02-21T17:30:00Z,2021-02-21T18:00:00Z,29.63
54,2021-02-21T17:00:00Z,2021-02-21T17:30:00Z,26.4
55,2021-02-21T16:30:00Z,2021-02-21T17:00:00Z,24.76
56,2021-02-21T16:00:00Z,2021-02-21T16:30:00Z,20.6
57,2021-02-21T15:30:00Z,2021-02-21T16:00:00Z,8.82
58,2021-02-21T15:00:00Z,2021-02-21T15:30:00Z,8.6
59,2021-02-21T14:30:00Z,2021-02-21T15:00:00Z,8.0
60,2021-02-21T14:00:00Z,2021-02-21T14:30:00Z,9.0
61,2021-02-21T13:30:00Z,2021-02-21T14:00:00Z,11.02
62,2021-02-21T13:00:00Z,2021-02-21T13:30:00Z,11.4
63,2021-02-21T12:30:00Z,2021-02-21T13:00:00Z,11.56
64,2021-02-21T12:00:00Z,2021-02-21T12:30:00Z,10.6
65,2021-02-21T11:30:00Z,2021-02-21T12:00:00Z,9.86
66,2021-02-21T11:00:00Z,2021-02-21T11:30:00Z,10.24
67,2021-02-21T10:30:00Z,2021-02-21T11:00:00Z,10.4
68,2021-02-21T10:00:00Z,2021-02-21T10:30:00Z,10.98
69,2021-02-21T09:30:00Z,2021-02-21T10:00:00Z,10.04
70,2021-02-21T09:00:00Z,2021-02-21T09:30:00Z,10.4
71,2021-02-21T08:30:00Z,2021-02-21T09:00:00Z,10.26
72,2021-02-21T08:00:00Z,2021-02-21T08:30:00Z,8.72
73,2021-02-21T07:30:00Z,2021-02-21T08:00:00Z,5.72
74,2021-02-21T07:00:00Z,2021-02-21T07:30:00Z,6.18
75,2021-02-21T06:30:00Z,2021-02-21T07:00:00Z,5.0
76,2021-02-21T06:00:00Z,2021-02-21T06:30:00Z,3.6
77,2021-02-21T05:30:00Z,2021-02-21T06:00:00Z,2.86
78,2021-02-21T05:00:00Z,2021-02-21T05:30:00Z,2.16
79,2021-02-21T04:30:00Z,2021-02-21T05:00:00Z,2.08
80,2021-02-21T04:00:00Z,2021-02-21T04:30:00Z,2.8
81,2021-02-21T03:30:00Z,2021-02-21T04:00:00Z,2.0
82,2021-02-21T03:00:00Z,2021-02-21T03:30:00Z,2.96
83,2021-02-21T02:30:00Z,2021-02-21T03:00:00Z,2.0
84,2021-02-21T02:00:00Z,2021-02-21T02:30:00Z,3.22
85,2021-02-21T01:30:00Z,2021-02-21T02:00:00Z,2.4
86,2021-02-21T01:00:00Z,2021-02-21T01:30:00Z,4.4
87,2021-02-21T00:30:00Z,2021-02-21T01:00:00Z,4.4
88,2021-02-21T00:00:00Z,2021-02-21T00:30:00Z,2.0
89,2021-02-20T23:30:00Z,2021-02-21T00:00:00Z,2.4
90,2021-02-20T23:00:00Z,2021-02-20T23:30:00Z,5.0
91,2021-02-20T22:30:00Z,2021-02-20T23:00:00Z,5.86
92,2021-02-20T22:00:00Z,2021-02-20T22:30:00Z,8.32
93,2021-02-20T21:30:00Z,2021-02-20T22:00:00Z,8.26
94,2021-02-20T21:00:00Z,2021-02-20T21:30:00Z,10.0
95,2021-02-20T20:30:00Z,2021-02-20T21:00:00Z,8.32
96,2021-02-20T20:00:00Z,2021-02-20T20:30:00Z,9.94
97,2021-02-20T19:30:00Z,2021-02-20T20:00:00Z,11.2
98,2021-02-20T19:00:00Z,2021-02-20T19:30:00Z,13.74
99,2021-02-20T18:30:00Z,2021-02-20T19:00:00Z,25.02
0,2021-02-20T18:00:00Z,2021-02-20T18:30:00Z,27.12
1,2021-02-20T17:30:00Z,2021-02-20T18:00:00Z,27.1
2,2021-02-20T17:00:00Z,2021-02-20T17:30:00Z,24.62
3,2021-02-20T16:30:00Z,2021-02-20T17:00:00Z,24.0
4,2021-02-20T16:00:00Z,2021-02-20T16:30:00Z,21.12
5,2021-02-20T15:30:00Z,2021-02-20T16:00:00Z,7.8
6,2021-02-20T15:00:00Z,2021-02-20T15:30:00Z,7.4
7,2021-02-20T14:30:00Z,2021-02-20T15:00:00Z,6.64
8,2021-02-20T14:00:00Z,2021-02-20T14:30:00Z,7.8
9,2021-02-20T13:30:00Z,2021-02-20T14:00:00Z,8.8
10,2021-02-20T13:00:00Z,2021-02-20T13:30:00Z,11.2
11,2021-02-20T12:30:00Z,2021-02-20T13:00:00Z,10.98
12,2021-02-20T12:00:00Z,2021-02-20T12:30:00Z,11.2
13,2021-02-20T11:30:00Z,2021-02-20T12:00:00Z,10.86
14,2021-02-20T11:00:00Z,2021-02-20T11:30:00Z,10.8
15,2021-02-20T10:30:00Z,2021-02-20T11:00:00Z,11.6
16,2021-02-20T10:00:00Z,2021-02-20T10:30:00Z,12.0
17,2021-02-20T09:30:00Z,2021-02-20T10:00:00Z,10.8
18,2021-02-20T09:00:00Z,2021-02-20T09:30:00Z,10.0
19,2021-02-20T08:30:00Z,2021-02-20T09:00:00Z,10.22
20,2021-02-20T08:00:00Z,2021-02-20T08:30:00Z,8.4
21,2021-02-20T07:30:00Z,2021-02-20T08:00:00Z,7.26
22,2021-02-20T07:00:00Z,2021-02-20T07:30:00Z,7.2
23,2021-02-20T06:30:00Z,2021-02-20T07:00:00Z,7.28
24,2021-02-20T06:00:00Z,2021-02-20T06:30:00Z,6.8
